Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,administrative data property,administrative property,alternative term,annotation,antisymmetric property,code for,component,composite,concept descriptor property,contains,curator note,defines group,definition,definition editor,definition source,deprecated:definition,derives,editor note,editor preferred term,entity assigned,entity conclusions are about,entity directly observed,entity recruited or selected,entity subject to intervention or exposure,example of usage,executed at,executes,expand assertion to,expand expression to,finest-grained entity available for analysis,first order logic expression,function as,has actor,has actual sample size,has address,has address string,has administrative relation,has age restriction,has allocation concealment method,has allocation concealment method value,has allocation type,has analysis method,has analysis type,has anchor time,has argument,has assessment method,has biospecimen availability,has biospecimen collected,has biospecimen preservation method,has biospecimen tissue source,has biospecimen type,has blinding type,has case definition,has code,has code system name,has code system version,has comparative intent,has completed population number,has concept id,has considered population number,has constraint,has contact for public queries,has context modifier,has context modifier,has control group type,has country,has curation status,has data generated from,has date of first enrollment,has date of last enrollment,has dependent variable,has description,has description date,has design characteristic,has display name,has distribution,has dose,has dose description,has duration,has effective time,has element,has eligibility criterion,has extension,has finding,has first name,has frequency code,has funding number,has funding relation,has gender restriction,has group,has health condition studied,has identifier,has identifier name,has independent variable,has individuals assigned to,has intervention,has intervention assignment scheme,has IRB process,has laboratory agreement,has last name,has lower bound,has lower bound,has matching,has measurement dimension,has member,has name,has non-temporal constraint,has noun phrase,has number lost,has number lost because of death,has number lost because of refusal,has number lost because of rejection,has obsolescence reason,has offset,has operator,has original text,has outcome analysis,has outcome code,has outcome variable,has outcomes occurred before or after study start,has oversight agreement,has part,has participant,has permissible method,has permitted value range,has permitted values,has phase,has planned composition relationship,has planned sample size,has pooled data,has population,has power calculation,has predictor variable,has principal investigator,has priority,has public description,has public title,has recruitment,has recruitment agreement,has recruitment in the future,has recruitment in the past,has recruitment in the present,has recruitment status,has relation between cases and non-cases,has repeat quantity,has root,has route of administration,has sampling method,has scheme,has scientific description,has scientific title,has semantic constraint,has sequence number,has sponsoring relation,has start time,has stop time,has study assessment/intervention agreement,has study characteristic,has study design,has study design characteristic,has study event,has study hypothesis,has study objective,has study performance agreement,has study phenomenon,has study population,has study population number,has study protocol,has study status,has study subject,has subject,has substance administered,has target number,has target subject,has temporal constraint,has time point extractor,has unit,has unit of allocation,has upper bound,has upper bound,has value,has value,has variable,has variable characteristic,has zip,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/net/OCRe/OCRe.owl#has_code,http://purl.org/net/OCRe/statistics.owl#curator,http://purl.org/net/OCRe/statistics.owl#synonym,http://purl.org/net/OCRe/study_protocol.owl#develop_comment,http://www.semanticweb.org/owlapi#nodeID,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#topObjectProperty,immediately_precedes,imported from,in branch,includes situation,instance identifier property,is a division of,is address of,is administrative relation of,is an actor of,is code for,is defined by,is defined by value of,is denotator type,is dependent variable of,is derived from,is design characteristic of,is divided into,is element of,is eligibility criterion of,is funding relation of,is independent variable of,is IRB process of,is laboratory agreement of,is lower bound closed,is member of,is outcome variable of,is oversight agreement of,is permissible method of,is predictor variable of,is principal investigator of,is recruitment agreement of,is related to,is sponsoring relation of,is structurally related to,is studied in trial,is study assessment/intervention agreement of,is study hypothesis of,is study objective of,is study performance agreement of,is study phenomenon of,is subject of,is upper bound closed,OBO foundry unique label,obsolete,occurs in,operationalize,operationalized_by,part of,precedes,procedure,statistics property,study design data property,study population property,term replaced by
http://purl.org/net/OCRe/study_design.owl#OCRE100075,Single experimental unit allocation group,,"In the context of a study where the main comparison is within experimental units, investigator assigns regimen of interventions to an allocation group made up of a single experimental unit.",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100002,,,,,,,,,,,,,"In the context of a study where the main comparison is within experimental units, investigator assigns regimen of interventions to an allocation group made up of a single experimental unit.",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100075,,,,,,,,Single experimental unit allocation group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE000037,Simple constraint on variable,,,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE000037,,,,,,,,Simple constraint on variable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200067,General estimating equation,,,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200067,,,,,,,,General estimating equation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400035,Cells,,"One or more of the smallest units of living structure capable of independent existence, composed of a membrane-enclosed mass of protoplasm and containing a nucleus or nucleoid.",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400080,,,,,,,,,,,,,"One or more of the smallest units of living structure capable of independent existence, composed of a membrane-enclosed mass of protoplasm and containing a nucleus or nucleoid.",Simona,NCI Thesaurus entry for Cell. Available at http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C12508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400035,,,,,,,,Cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200059,I ordinalGT2 D dichotomous,,A univariate analysis where the independent variable is ordinal with cardinality greater than 2 and the dependent variable is dichotomous,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200079,,,,,,,,,,,,,A univariate analysis where the independent variable is ordinal with cardinality greater than 2 and the dependent variable is dichotomous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200059,,,,,,,,I ordinalGT2 D dichotomous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100065,Single-factor,,"In a single-factor design, an intervention is compared with one or more alternatives, or a placebo.",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100003,,,,,,,,,,,,,"In a single-factor design, an intervention is compared with one or more alternatives, or a placebo.",Simona,Glossary in The Cochrane Collaboration. Available at http://www.cochrane.org/glossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100065,,,,,,,,Single-factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE557116,Home,,A person's permanent place of residence.,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE541581,,,,,,,,,,,,,A person's permanent place of residence.,Simona,NCI Thesaurus entry for Home. Available at: http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C18002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE557116,,,,,,,,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.geneontology.org/formats/oboInOwl#Definition,Definition,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oboInOwl:Definition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400042,Constraint,,"Criterion is a placeholder class that represent a Boolean expression (e.g., an eligibility criterion)",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400059,,,,,,,,,,,,,"Criterion is a placeholder class that represent a Boolean expression (e.g., an eligibility criterion)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400042,,,,,,,,Constraint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100018,Case-control study design,,"A case control study is an observational study that compares people with a specific disease or outcome of interest (cases) to people from the same population without that disease or outcome (controls), and which seeks to find associations between the outcome and prior exposure to particular risk factors. [Glossary of Terms in The Cochrane Collaboration]",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100055,,,,,,,,,,,,,"A case control study is an observational study that compares people with a specific disease or outcome of interest (cases) to people from the same population without that disease or outcome (controls), and which seeks to find associations between the outcome and prior exposure to particular risk factors. [Glossary of Terms in The Cochrane Collaboration]",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100018,,,,,,,,Case-control study design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE297000,Sequentially numbered drug containers,,,false,,,http://purl.org/net/OCRe/study_design.owl#OCRE710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE297000,,,,,,,,Sequentially numbered drug containers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100068,Phase 0,,"A Phase 0 trial is an exploratory trial involving very limited human exposure, with no therapeutic or diagnostic intent (e.g., screening study, microdose study).",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100038,,,,,,,,,,,,,"A Phase 0 trial is an exploratory trial involving very limited human exposure, with no therapeutic or diagnostic intent (e.g., screening study, microdose study).",Simona,ClinicalTrials.gov Protocol Data Element Definitions (DRAFT). Available at  http://prsinfo.clinicaltrials.gov/definitions.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100068,,,,,,,,Phase 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE000012,Semantic relation,,,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE000012,,,,,,,,Semantic relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400010,Value set,,Classes that define sets of permissible values.,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,Classes that define sets of permissible values.,Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400010,,,,,,,,Value set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200020,Point observation,,"In point observation, the width of the censoring interval is 0. 
The frequency of measurements prevents one from being more accurate in time, or one of the possible states cannot be observed.

Example: we are all biallelic, but sometimes we cannot observe both allels",false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200088,,,,,,,,,,,,,"In point observation, the width of the censoring interval is 0. 
The frequency of measurements prevents one from being more accurate in time, or one of the possible states cannot be observed.

Example: we are all biallelic, but sometimes we cannot observe both allels",Simona,,,,"[x, y] x=y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200020,,,,,,,,Point observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400073,Recruitment not yet started,,A recruitment status applied to a study for which participants are not yet being recruited. ,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400003,,,,,,,,,,,,,A recruitment status applied to a study for which participants are not yet being recruited. ,Simona,ClinicalTrials.gov Protocol Data Element Definition for Overall recruitment status Not yet recruiting. Available at http://prsinfo.clinicaltrials.gov/definitions.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400073,,,,,,,,Recruitment not yet started,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100048,Assignment characteristics,,"Characteristics of the assignment experimental units (e.g., participant, eye) to a regimen of interventions",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100005,,,,,,,,,,,,,"Characteristics of the assignment experimental units (e.g., participant, eye) to a regimen of interventions",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100048,,,,,,,,Assignment characteristics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200100,Classification analysis metric,,An index of performance of a discriminant test with binary outcome,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200072,,,,,,,,,,,,,An index of performance of a discriminant test with binary outcome,Samson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200100,,,,,,,,Classification analysis metric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_protocol.owl#OCRE300006,Planned specimen collection specification,,The description of a planned procedure that is an action of gathering samples that may be used for subsequent analysis.,false,,,http://purl.org/net/OCRe/study_protocol.owl#OCRE300009,,,,,,,,,,,,,The description of a planned procedure that is an action of gathering samples that may be used for subsequent analysis.,Samson Tu,Adapted from BRIDG 3.1 definition of DefinedSpecimenCollection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE300006,,,,,,,,Planned specimen collection specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200103,Time to event,,Data representing the times of the occurrances of events of interest,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200026,,,,,,,,,,,,,Data representing the times of the occurrances of events of interest,,,,,"On scale of time. Often censored. A difference in time.
Also whether an event occurs (lowerbound of time to event) Measurement can be one number or an interval. 3 categories: same L & Ul,  right censoring (know lowerbound), an interval",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200103,,,,Survival data,,,,Time to event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100015,Case-crossover study design,,"A case-crossover study is an observational study that aims to answer the question, ""Was this event triggered by something unusual that happened just before?"" The key feature of the design is that each case serves as its own control. The method is analogous to a crossover experiment viewed retrospectively, except that the investigator does not control when an experimental unit starts and stops being exposed to the potential trigger. Also, the exposure frequency is typically measured in only a sample of the total time when the experimental unit  was at risk of the injury or disease onset. Thus it usually resembles a case-control study more than a retrospective cohort study. 
The simplest case-crossover design is closely analogous to a traditional matched-pair case-control design. In both designs, each case has a matched control. In a traditional matched-pair case-control study, the control is a different experimental unit  at a similar time. In the matched-pair case-crossover design, the control is the same experimental unit at a different time.",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100055,,,,,,,,,,,,,"A case-crossover study is an observational study that aims to answer the question, ""Was this event triggered by something unusual that happened just before?"" The key feature of the design is that each case serves as its own control. The method is analogous to a crossover experiment viewed retrospectively, except that the investigator does not control when an experimental unit starts and stops being exposed to the potential trigger. Also, the exposure frequency is typically measured in only a sample of the total time when the experimental unit  was at risk of the injury or disease onset. Thus it usually resembles a case-control study more than a retrospective cohort study. 
The simplest case-crossover design is closely analogous to a traditional matched-pair case-control design. In both designs, each case has a matched control. In a traditional matched-pair case-control study, the control is a different experimental unit  at a similar time. In the matched-pair case-crossover design, the control is the same experimental unit at a different time.",Simona,Annu Rev Public Health. 2000;21:193-221.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100015,,,,,,,,Case-crossover study design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE468000,Time-point constraint,,,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE414000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE468000,,,,,,,,Time-point constraint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200045,I dichotomous D dichotomous,,A univariate analysis where the independent variable is dichotomous and the dependent variable is dichotomous,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200079,,,,,,,,,,,,,A univariate analysis where the independent variable is dichotomous and the dependent variable is dichotomous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200045,,,,,,,,I dichotomous D dichotomous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE513134,Agreement to perform study activity,,"""Agreement to perform study activity"" is a study administrative relation. It doesn't mean performance of a specific study activity (e.g., administration of a drug) itself, but agreement to do so.   ",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE50048,,,,,,,,,,,,,"""Agreement to perform study activity"" is a study administrative relation. It doesn't mean performance of a specific study activity (e.g., administration of a drug) itself, but agreement to do so.   ",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE513134,,,,,,,,Agreement to perform study activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE900311,I dichotomous D survival data,,A univariate analysis where the independent variable is dichotomous and the dependent variable is survival,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200106,,,,,,,,,,,,,A univariate analysis where the independent variable is dichotomous and the dependent variable is survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRe:OCRE900311,,,,,,,,I dichotomous D survival data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000027,data item,,,false,,,http://purl.obolibrary.org/obo/IAO_0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:0000027,,,,,,,,data item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400023,Quantity,,The quantity data type is an abstract generalization for all data types (1) whose value set has an order relation (less-or-equal) and (2) where difference is defined in all of the data type's totally ordered value subsets,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400031,,,,,,,,,,,,,The quantity data type is an abstract generalization for all data types (1) whose value set has an order relation (less-or-equal) and (2) where difference is defined in all of the data type's totally ordered value subsets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400023,,,,,,,,Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400025,Tissue,,"An anatomical structure consisting of similarly specialized cells and intercellular matrix, aggregated according to genetically determined spatial relationships, performing a specific function.",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400080,,,,,,,,,,,,,"An anatomical structure consisting of similarly specialized cells and intercellular matrix, aggregated according to genetically determined spatial relationships, performing a specific function.",Simona,NCI thesaurus entry for Tissue. Available at  http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C12801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400025,,,,,,,,Tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
